#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321A1A159,,
#Date Time: 2021-04-06 15:43:00.687,,
#Sample rate: 4000Hz,,
#Samples: 8000,,
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s,,
#Channel 2: Range: 500 mV/div Offset: -1 V,,
#Math 1: Function: -1*C1,,
,,
Time (s),Channel 2 (V),Math 1 (V)
-0.13325,1.031452267,6.458763295
-0.133,1.034810839,6.472213669
-0.13275,1.034810839,6.48230145
-0.1325,1.041527984,6.478938856
-0.13225,1.041527984,6.495751824
-0.132,1.041527984,6.526015165
-0.13175,1.041527984,6.589904442
-0.1315,1.038169412,6.657156313
-0.13125,1.038169412,6.67396928
-0.131,1.038169412,6.687419654
-0.13075,1.038169412,6.700870028
-0.1305,1.038169412,6.714320402
-0.13025,1.038169412,6.727770777
-0.13,1.038169412,6.741221151
-0.12975,1.038169412,6.751308931
-0.1295,1.041527984,6.761396712
-0.12925,1.038169412,6.774847086
-0.129,1.038169412,6.78829746
-0.12875,1.038169412,6.801747834
-0.1285,1.038169412,6.811835615
-0.12825,1.038169412,6.821923395
-0.128,1.038169412,6.842098956
-0.12775,1.034810839,6.865637111
-0.1275,1.034810839,6.882450078
-0.12725,1.038169412,6.889175266
-0.127,1.034810839,6.905988233
-0.12675,1.028093694,6.926163794
-0.1265,1.031452267,6.932888981
-0.12625,1.028093694,6.932888981
-0.126,1.028093694,6.932888981
-0.12575,1.028093694,6.926163794
-0.1255,1.028093694,6.919438607
-0.12525,1.028093694,6.926163794
-0.125,1.031452267,6.942976762
-0.12475,1.028093694,6.953064542
-0.1245,1.028093694,6.966514917
-0.12425,1.021376549,6.983327884
-0.124,1.024735122,6.990053071
-0.12375,1.018017977,7.016953819
-0.1235,1.018017977,7.08420569
-0.12325,1.011300831,7.15145756
-0.123,1.011300831,7.168270528
-0.12275,1.011300831,7.185083495
-0.1225,1.011300831,7.195171276
-0.12225,1.011300831,7.205259057
-0.122,1.011300831,7.215346837
-0.12175,1.011300831,7.232159805
-0.1215,1.007942259,7.245610179
-0.12125,1.007942259,7.262423146
-0.121,1.007942259,7.285961301
-0.12075,1.011300831,7.299411675
-0.1205,1.011300831,7.312862049
-0.12025,1.011300831,7.326312423
-0.12,1.011300831,7.336400204
-0.11975,1.011300831,7.349850578
-0.1195,1.007942259,7.373388733
-0.11925,1.007942259,7.383476513
-0.119,1.011300831,7.393564294
-0.11875,1.011300831,7.396926887
-0.1185,1.018017977,7.400289481
-0.11825,1.024735122,7.403652074
-0.118,1.028093694,7.410377261
-0.11775,1.028093694,7.413739855
-0.1175,1.031452267,7.400289481
-0.11725,1.031452267,7.393564294
-0.117,1.031452267,7.3902017
-0.11675,1.034810839,7.393564294
-0.1165,1.034810839,7.403652074
-0.11625,1.034810839,7.413739855
-0.116,1.038169412,7.410377261
-0.11575,1.041527984,7.413739855
-0.1155,1.044886557,7.430552822
-0.11525,1.041527984,7.474266538
-0.115,1.038169412,7.548243596
-0.11475,1.038169412,7.581869531
-0.1145,1.038169412,7.595319905
-0.11425,1.041527984,7.605407686
-0.114,1.038169412,7.61885806
-0.11375,1.038169412,7.632308434
-0.1135,1.038169412,7.652483995
-0.11325,1.038169412,7.665934369
-0.113,1.038169412,7.679384743
-0.11275,1.038169412,7.699560304
-0.1125,1.038169412,7.723098459
-0.11225,1.038169412,7.729823646
-0.112,1.038169412,7.739911426
-0.11175,1.034810839,7.7533618
-0.1115,1.038169412,7.763449581
-0.11125,1.034810839,7.776899955
-0.111,1.034810839,7.786987736
-0.11075,1.038169412,7.80043811
-0.1105,1.041527984,7.817251077
-0.11025,1.034810839,7.840789232
-0.11,1.028093694,7.8576022
-0.10975,1.031452267,7.8576022
-0.1095,1.031452267,7.8576022
-0.10925,1.028093694,7.850877013
-0.109,1.028093694,7.844151826
-0.10875,1.028093694,7.847514419
-0.1085,1.028093694,7.860964793
-0.10825,1.031452267,7.884502948
-0.108,1.028093694,7.894590728
-0.10775,1.028093694,7.908041102
-0.1075,1.024735122,7.921491476
-0.10725,1.021376549,7.938304444
-0.107,1.018017977,7.975292973
-0.10675,1.014659404,8.04927003
-0.1065,1.011300831,8.09634634
-0.10625,1.011300831,8.10643412
-0.106,1.011300831,8.119884494
-0.10575,1.011300831,8.146785242
-0.1055,1.011300831,8.160235616
-0.10525,1.011300831,8.170323397
-0.105,1.011300831,8.183773771
-0.10475,1.011300831,8.197224145
-0.1045,1.011300831,8.210674519
-0.10425,1.011300831,8.227487487
-0.104,1.011300831,8.240937861
-0.10375,1.011300831,8.254388235
-0.1035,1.011300831,8.261113422
-0.10325,1.011300831,8.271201203
-0.103,1.011300831,8.281288983
-0.10275,1.004583686,8.304827138
-0.1025,1.007942259,8.321640105
-0.10225,1.007942259,8.338453073
-0.102,1.011300831,8.355266041
-0.10175,1.018017977,8.361991228
-0.1015,1.021376549,8.358628634
-0.10125,1.024735122,8.351903447
-0.101,1.028093694,8.341815667
-0.10075,1.031452267,8.328365293
-0.1005,1.031452267,8.318277512
-0.10025,1.034810839,8.314914918
-0.1,1.034810839,8.328365293
-0.09975,1.034810839,8.348540854
-0.0995,1.034810839,8.361991228
-0.09925,1.041527984,8.365353821
-0.099,1.038169412,8.375441602
-0.09875,1.044886557,8.392254569
-0.0985,1.041527984,8.456143846
-0.09825,1.038169412,8.51667053
-0.098,1.038169412,8.533483497
-0.09775,1.038169412,8.543571278
-0.0975,1.038169412,8.553659058
-0.09725,1.038169412,8.563746839
-0.097,1.038169412,8.580559807
-0.09675,1.038169412,8.600735368
-0.0965,1.038169412,8.620910929
-0.09625,1.038169412,8.64108649
-0.096,1.038169412,8.657899458
-0.09575,1.038169412,8.664624645
-0.0955,1.038169412,8.674712425
-0.09525,1.038169412,8.688162799
-0.095,1.038169412,8.69825058
-0.09475,1.038169412,8.711700954
-0.0945,1.038169412,8.725151328
-0.09425,1.038169412,8.738601702
-0.094,1.041527984,8.741964296
-0.09375,1.041527984,8.762139857
-0.0935,1.031452267,8.789040605
-0.09325,1.031452267,8.802490979
-0.093,1.031452267,8.805853573
-0.09275,1.028093694,8.805853573
-0.0925,1.031452267,8.799128385
-0.09225,1.028093694,8.792403198
-0.092,1.031452267,8.799128385
-0.09175,1.028093694,8.815941353
-0.0915,1.028093694,8.832754321
-0.09125,1.028093694,8.856292475
-0.091,1.024735122,8.883193223
-0.09075,1.024735122,8.896643598
-0.0905,1.021376549,8.913456565
-0.09025,1.018017977,8.960532874
-0.09,1.011300831,9.031147338
-0.08975,1.011300831,9.0513229
-0.0895,1.011300831,9.058048087
-0.08925,1.011300831,9.071498461
-0.089,1.011300831,9.084948835
-0.08875,1.011300831,9.095036615
-0.0885,1.011300831,9.115212176
-0.08825,1.011300831,9.142112925
-0.088,1.011300831,9.158925892
-0.08775,1.011300831,9.172376266
-0.0875,1.011300831,9.192551827
-0.08725,1.011300831,9.202639608
-0.087,1.011300831,9.219452576
-0.08675,1.014659404,9.229540356
-0.0865,1.011300831,9.246353324
-0.08625,1.007942259,9.266528885
-0.086,1.004583686,9.283341852
-0.08575,1.007942259,9.293429633
-0.0855,1.007942259,9.310242601
-0.08525,1.014659404,9.310242601
-0.085,1.021376549,9.313605194
-0.08475,1.024735122,9.313605194
-0.0845,1.028093694,9.323692975
-0.08425,1.028093694,9.313605194
-0.084,1.031452267,9.303517414
-0.08375,1.034810839,9.296792227
-0.0835,1.034810839,9.30015482
-0.08325,1.034810839,9.313605194
-0.083,1.034810839,9.327055568
-0.08275,1.038169412,9.330418162
-0.0825,1.041527984,9.340505942
-0.08225,1.041527984,9.35731891
-0.082,1.044886557,9.380857065
-0.08175,1.041527984,9.451471529
-0.0815,1.038169412,9.508635618
-0.08125,1.038169412,9.518723399
-0.081,1.038169412,9.535536367
-0.08075,1.041527984,9.552349334
-0.0805,1.038169412,9.569162302
-0.08025,1.038169412,9.592700456
-0.08,1.041527984,9.602788237
-0.07975,1.038169412,9.616238611
-0.0795,1.038169412,9.629688985
-0.07925,1.041527984,9.643139359
-0.079,1.038169412,9.656589733
-0.07875,1.038169412,9.670040107
-0.0785,1.038169412,9.690215669
-0.07825,1.038169412,9.71039123
-0.078,1.038169412,9.740654571
-0.07775,1.034810839,9.754104945
-0.0775,1.038169412,9.760830132
-0.07725,1.041527984,9.764192726
-0.077,1.038169412,9.781005694
-0.07675,1.031452267,9.801181255
-0.0765,1.031452267,9.804543848
-0.07625,1.031452267,9.791093474
-0.076,1.031452267,9.797818661
-0.07575,1.028093694,9.794456068
-0.0755,1.031452267,9.794456068
-0.07525,1.031452267,9.807906442
-0.075,1.031452267,9.838169783
-0.07475,1.031452267,9.848257564
-0.0745,1.028093694,9.858345345
-0.07425,1.024735122,9.871795719
-0.074,1.024735122,9.871795719
-0.07375,1.021376549,9.90205906
-0.0735,1.018017977,9.965948337
-0.07325,1.014659404,10.03320021
-0.073,1.011300831,10.05337577
-0.07275,1.011300831,10.06682614
-0.0725,1.011300831,10.08363911
-0.07225,1.011300831,10.10045208
-0.072,1.011300831,10.11390245
-0.07175,1.011300831,10.12735283
-0.0715,1.011300831,10.14416579
-0.07125,1.011300831,10.15425357
-0.071,1.007942259,10.17106654
-0.07075,1.007942259,10.18451692
-0.0705,1.011300831,10.1912421
-0.07025,1.011300831,10.20132988
-0.07,1.011300831,10.21141766
-0.06975,1.007942259,10.22823063
-0.0695,1.004583686,10.2450436
-0.06925,1.007942259,10.25513138
-0.069,1.007942259,10.26858175
-0.06875,1.011300831,10.28203213
-0.0685,1.018017977,10.28539472
-0.06825,1.021376549,10.29211991
-0.068,1.024735122,10.28875732
-0.06775,1.024735122,10.28539472
-0.0675,1.028093694,10.26858175
-0.06725,1.031452267,10.25513138
-0.067,1.031452267,10.24840619
-0.06675,1.031452267,10.25513138
-0.0665,1.031452267,10.26858175
-0.06625,1.034810839,10.27866953
-0.066,1.038169412,10.27866953
-0.06575,1.041527984,10.28539472
-0.0655,1.041527984,10.30557028
-0.06525,1.041527984,10.35264659
-0.065,1.038169412,10.42326106
-0.06475,1.038169412,10.4535244
-0.0645,1.038169412,10.46361218
-0.06425,1.038169412,10.46697477
-0.064,1.038169412,10.47706255
-0.06375,1.038169412,10.49051293
-0.0635,1.038169412,10.50732589
-0.06325,1.038169412,10.52077627
-0.063,1.038169412,10.53422664
-0.06275,1.038169412,10.54767702
-0.0625,1.038169412,10.5544022
-0.06225,1.038169412,10.57121517
-0.062,1.038169412,10.59475333
-0.06175,1.038169412,10.61156629
-0.0615,1.038169412,10.62501667
-0.06125,1.034810839,10.63846704
-0.061,1.034810839,10.64855482
-0.06075,1.038169412,10.6586426
-0.0605,1.038169412,10.66536779
-0.06025,1.031452267,10.68890594
-0.06,1.028093694,10.70571891
-0.05975,1.031452267,10.7124441
-0.0595,1.031452267,10.7124441
-0.05925,1.028093694,10.70235632
-0.059,1.028093694,10.69563113
-0.05875,1.028093694,10.68554335
-0.0585,1.028093694,10.69226854
-0.05825,1.028093694,10.70908151
-0.058,1.028093694,10.72253188
-0.05775,1.028093694,10.73598225
-0.0575,1.021376549,10.75279522
-0.05725,1.021376549,10.75952041
-0.057,1.018017977,10.79650894
-0.05675,1.014659404,10.8671234
-0.0565,1.011300831,10.9175623
-0.05625,1.011300831,10.93101268
-0.056,1.011300831,10.93773786
-0.05575,1.011300831,10.95118824
-0.0555,1.011300831,10.96800121
-0.05525,1.011300831,10.99153936
-0.055,1.011300831,11.00162714
-0.05475,1.011300831,11.01171492
-0.0545,1.011300831,11.0218027
-0.05425,1.007942259,11.03525308
-0.054,1.011300831,11.04870345
-0.05375,1.011300831,11.05879123
-0.0535,1.011300831,11.06887901
-0.05325,1.011300831,11.07896679
-0.053,1.007942259,11.09241717
-0.05275,1.004583686,11.10586754
-0.0525,1.007942259,11.11595532
-0.05225,1.007942259,11.1260431
-0.052,1.011300831,11.13613088
-0.05175,1.021376549,11.13613088
-0.0515,1.024735122,11.13949348
-0.05125,1.024735122,11.13949348
-0.051,1.028093694,11.1260431
-0.05075,1.031452267,11.10923013
-0.0505,1.031452267,11.09914235
-0.05025,1.031452267,11.10250495
-0.05,1.031452267,11.11595532
-0.04975,1.031452267,11.1294057
-0.0495,1.034810839,11.13949348
-0.04925,1.041527984,11.14285607
-0.049,1.041527984,11.15294385
-0.04875,1.044886557,11.16303163
-0.0485,1.041527984,11.22355831
-0.04825,1.038169412,11.29417278
-0.048,1.038169412,11.31434834
-0.04775,1.038169412,11.32443612
-0.0475,1.041527984,11.3345239
-0.04725,1.038169412,11.34461168
-0.047,1.038169412,11.35469946
-0.04675,1.038169412,11.37151243
-0.0465,1.038169412,11.38160021
-0.04625,1.038169412,11.39505058
-0.046,1.041527984,11.41186355
-0.04575,1.041527984,11.42195133
-0.0455,1.038169412,11.4387643
-0.04525,1.038169412,11.45221467
-0.045,1.038169412,11.46230245
-0.04475,1.038169412,11.47911542
-0.0445,1.038169412,11.4925658
-0.04425,1.038169412,11.51274136
-0.044,1.041527984,11.51946654
-0.04375,1.038169412,11.52955432
-0.0435,1.031452267,11.55309248
-0.04325,1.031452267,11.56654285
-0.043,1.031452267,11.57326804
-0.04275,1.031452267,11.56654285
-0.0425,1.031452267,11.56318026
-0.04225,1.031452267,11.55645507
-0.042,1.031452267,11.55309248
-0.04175,1.031452267,11.56318026
-0.0415,1.031452267,11.57326804
-0.04125,1.028093694,11.58335582
-0.041,1.024735122,11.59680619
-0.04075,1.024735122,11.61025657
-0.0405,1.021376549,11.62706954
-0.04025,1.018017977,11.67750844
-0.04,1.014659404,11.75484809
-0.03975,1.011300831,11.78174884
-0.0395,1.011300831,11.79519921
-0.03925,1.011300831,11.80864959
-0.039,1.011300831,11.82209996
-0.03875,1.011300831,11.83555033
-0.0385,1.011300831,11.8523633
-0.03825,1.011300831,11.86581368
-0.038,1.011300831,11.87926405
-0.03775,1.011300831,11.88935183
-0.0375,1.011300831,11.89607702
-0.03725,1.011300831,11.90280221
-0.037,1.011300831,11.91288999
-0.03675,1.011300831,11.92970295
-0.0365,1.011300831,11.94315333
-0.03625,1.007942259,11.9566037
-0.036,1.007942259,11.97341667
-0.03575,1.007942259,11.99022964
-0.0355,1.007942259,12.01376779
-0.03525,1.014659404,12.02385557
-0.035,1.021376549,12.02385557
-0.03475,1.024735122,12.02049298
-0.0345,1.028093694,12.01376779
-0.03425,1.028093694,12.00031742
-0.034,1.031452267,11.98686704
-0.03375,1.031452267,11.98014186
-0.0335,1.034810839,11.98014186
-0.03325,1.034810839,11.99022964
-0.033,1.031452267,12.00368001
-0.03275,1.034810839,12.01713039
-0.0325,1.041527984,12.02049298
-0.03225,1.041527984,12.03394335
-0.032,1.041527984,12.0608441
-0.03175,1.038169412,12.12809597
-0.0315,1.038169412,12.18189747
-0.03125,1.038169412,12.19198525
-0.031,1.038169412,12.20543562
-0.03075,1.038169412,12.2155234
-0.0305,1.038169412,12.22897378
-0.03025,1.038169412,12.23906156
-0.03,1.038169412,12.24914934
-0.02975,1.038169412,12.25923712
-0.0295,1.038169412,12.2693249
-0.02925,1.038169412,12.28277527
-0.029,1.038169412,12.30631343
-0.02875,1.038169412,12.3197638
-0.0285,1.038169412,12.32648899
-0.02825,1.038169412,12.35002714
-0.028,1.038169412,12.36347752
-0.02775,1.034810839,12.38029049
-0.0275,1.038169412,12.39374086
-0.02725,1.038169412,12.40046605
-0.027,1.034810839,12.41727901
-0.02675,1.031452267,12.44081717
-0.0265,1.031452267,12.44417976
-0.02625,1.031452267,12.44081717
-0.026,1.028093694,12.44081717
-0.02575,1.031452267,12.43072939
-0.0255,1.028093694,12.42736679
-0.02525,1.031452267,12.43072939
-0.025,1.028093694,12.44417976
-0.02475,1.028093694,12.45763014
-0.0245,1.028093694,12.48116829
-0.02425,1.024735122,12.49461867
-0.024,1.024735122,12.50806904
-0.02375,1.021376549,12.53496979
-0.0235,1.018017977,12.59213388
-0.02325,1.011300831,12.66611093
-0.023,1.011300831,12.6862865
-0.02275,1.011300831,12.70309946
-0.0225,1.011300831,12.71991243
-0.02225,1.011300831,12.72663762
-0.022,1.007942259,12.73336281
-0.02175,1.007942259,12.75353837
-0.0215,1.011300831,12.76698874
-0.02125,1.011300831,12.77707652
-0.021,1.011300831,12.7871643
-0.02075,1.011300831,12.80061468
-0.0205,1.011300831,12.81742764
-0.02025,1.011300831,12.83424061
-0.02,1.011300831,12.85105358
-0.01975,1.007942259,12.87122914
-0.0195,1.004583686,12.89812989
-0.01925,1.007942259,12.90485507
-0.019,1.007942259,12.91494286
-0.01875,1.007942259,12.92166804
-0.0185,1.018017977,12.92839323
-0.01825,1.021376549,12.92839323
-0.018,1.024735122,12.93175582
-0.01775,1.028093694,12.93175582
-0.0175,1.028093694,12.91830545
-0.01725,1.031452267,12.90485507
-0.017,1.031452267,12.89812989
-0.01675,1.034810839,12.90485507
-0.0165,1.034810839,12.91830545
-0.01625,1.034810839,12.93511842
-0.016,1.038169412,12.93848101
-0.01575,1.038169412,12.9418436
-0.0155,1.041527984,12.95529398
-0.01525,1.041527984,13.00237029
-0.015,1.038169412,13.08307253
-0.01475,1.038169412,13.12678625
-0.0145,1.038169412,13.13687403
-0.01425,1.038169412,13.14359921
-0.014,1.038169412,13.15704959
-0.01375,1.038169412,13.16713737
-0.0135,1.038169412,13.17386256
-0.01325,1.038169412,13.19403812
-0.013,1.038169412,13.21757627
-0.01275,1.038169412,13.22430146
-0.0125,1.038169412,13.23438924
-0.01225,1.038169412,13.25120221
-0.012,1.038169412,13.25792739
-0.01175,1.038169412,13.26465258
-0.0115,1.038169412,13.28819074
-0.01125,1.038169412,13.3083663
-0.011,1.034810839,13.32854186
-0.01075,1.038169412,13.34535483
-0.0105,1.038169412,13.36553039
-0.01025,1.031452267,13.38570595
-0.01,1.028093694,13.39915632
-0.00975,1.031452267,13.40251892
-0.0095,1.028093694,13.40251892
-0.00925,1.028093694,13.39579373
-0.009,1.028093694,13.38570595
-0.00875,1.028093694,13.38570595
-0.0085,1.028093694,13.40251892
-0.00825,1.028093694,13.41933188
-0.008,1.028093694,13.43278226
-0.00775,1.024735122,13.44287004
-0.0075,1.021376549,13.45968301
-0.00725,1.024735122,13.4630456
-0.007,1.018017977,13.50675931
-0.00675,1.014659404,13.58073637
-0.0065,1.011300831,13.63453787
-0.00625,1.011300831,13.65807602
-0.006,1.011300831,13.68161418
-0.00575,1.007942259,13.69170196
-0.0055,1.011300831,13.70178974
-0.00525,1.011300831,13.70851493
-0.005,1.011300831,13.7219653
-0.00475,1.007942259,13.72869049
-0.0045,1.011300831,13.74214086
-0.00425,1.007942259,13.76231642
-0.004,1.007942259,13.78921717
-0.00375,1.011300831,13.80266754
-0.0035,1.011300831,13.81948051
-0.00325,1.011300831,13.83629348
-0.003,1.007942259,13.83965607
-0.00275,1.004583686,13.86319423
-0.0025,1.007942259,13.88673238
-0.00225,1.007942259,13.89345757
-0.002,1.011300831,13.88673238
-0.00175,1.018017977,13.88336979
-0.0015,1.024735122,13.84974385
-0.00125,1.024735122,13.87328201
-0.001,1.028093694,13.87328201
-0.00075,1.028093694,13.86319423
-0.0005,1.031452267,13.84974385
-0.00025,1.031452267,13.85646904
0,1.031452267,13.8766446
0.00025,1.031452267,13.90018276
0.0005,1.034810839,13.90690794
0.00075,1.041527984,13.9304461
0.001,1.041527984,13.93717129
0.00125,1.044886557,13.93380869
0.0015,1.041527984,13.96407203
0.00175,1.038169412,14.0313239
0.002,1.038169412,14.05149947
0.00225,1.038169412,14.01787353
0.0025,1.038169412,14.06494984
0.00275,1.038169412,14.08176281
0.003,1.038169412,13.95398425
0.00325,1.038169412,13.93380869
0.0035,1.038169412,13.9270835
0.00375,1.038169412,13.9270835
0.004,1.038169412,13.96407203
0.00425,1.038169412,14.0346865
0.0045,1.038169412,14.01787353
0.00475,1.038169412,14.02123612
0.005,1.038169412,14.02459872
0.00525,1.034810839,14.02796131
0.0055,1.038169412,14.0313239
0.00575,1.038169412,14.0346865
0.006,1.041527984,14.02796131
0.00625,1.038169412,14.0346865
0.0065,1.031452267,14.05486206
0.00675,1.031452267,14.06158725
0.007,1.031452267,14.05486206
0.00725,1.028093694,14.0346865
0.0075,1.028093694,14.02459872
0.00775,1.028093694,14.01787353
0.008,1.031452267,14.00106056
0.00825,1.028093694,14.02123612
0.0085,1.028093694,14.02796131
0.00875,1.028093694,14.02796131
0.009,1.024735122,14.03804909
0.00925,1.024735122,14.0346865
0.0095,1.021376549,14.03804909
0.00975,1.018017977,13.99097278
0.01,1.014659404,13.91027054
0.01025,1.011300831,13.92035832
0.0105,1.011300831,14.01114834
0.01075,1.011300831,14.01451094
0.011,1.011300831,14.02123612
0.01125,1.011300831,14.02123612
0.0115,1.011300831,14.02123612
0.01175,1.011300831,14.02123612
0.012,1.011300831,14.02459872
0.01225,1.011300831,14.0313239
0.0125,1.011300831,14.0346865
0.01275,1.011300831,14.0313239
0.013,1.011300831,14.0313239
0.01325,1.011300831,14.0313239
0.0135,1.011300831,14.0313239
0.01375,1.004583686,14.03804909
0.014,1.004583686,14.05149947
0.01425,1.004583686,14.36085807
0.0145,1.007942259,14.30705657
0.01475,1.011300831,14.37767104
0.015,1.021376549,14.69039223
0.01525,1.031452267,14.45164809
0.0155,1.011300831,15.09390346
0.01575,1.024735122,15.28893388
0.016,1.031452267,15.29565907
0.01625,1.031452267,15.24858276
0.0165,1.034810839,15.15106755
0.01675,1.034810839,15.12752939
0.017,1.034810839,15.13761717
0.01725,1.034810839,15.15443014
0.0175,1.041527984,15.20823164
0.01775,1.041527984,15.25867054
0.018,1.044886557,15.26875832
0.01825,1.04824513,14.97621268
0.0185,1.038169412,14.76773189
0.01875,1.034810839,15.11407902
0.019,1.038169412,15.2284072
0.01925,1.038169412,15.28557129
0.0195,1.044886557,15.08717827
0.01975,1.04824513,13.95062166
0.02,1.038169412,13.98424759
0.02025,1.038169412,13.98761019
0.0205,1.038169412,13.98761019
0.02075,1.038169412,13.98424759
0.021,1.038169412,13.98761019
0.02125,1.038169412,13.98761019
0.0215,1.038169412,13.98761019
0.02175,1.038169412,13.98761019
0.022,1.038169412,13.99097278
0.02225,1.034810839,13.99097278
0.0225,1.034810839,13.98761019
0.02275,1.038169412,13.98424759
0.023,1.054962275,13.11669847
0.02325,1.058320847,10.79987153
0.0235,1.054962275,8.859655069
0.02375,1.330365226,-9.180659171
0.024,1.031452267,-15.56622427
0.02425,1.028093694,-15.53259833
0.0245,1.031452267,-15.55613649
0.02475,1.031452267,-15.57294945
0.025,1.031452267,-15.57294945
0.02525,1.028093694,-15.57631205
0.0255,1.028093694,-15.58303724
0.02575,1.024735122,-15.58303724
0.026,1.024735122,-15.58639983
0.02625,1.021376549,-15.57631205
0.0265,1.018017977,-15.52923574
0.02675,1.011300831,-15.47879684
0.027,1.011300831,-15.48215943
0.02725,1.011300831,-15.48215943
0.0275,1.007942259,-15.48215943
0.02775,1.011300831,-15.48552202
0.028,1.007942259,-15.48552202
0.02825,1.007942259,-15.48552202
0.0285,1.007942259,-15.48888462
0.02875,1.011300831,-15.48888462
0.029,1.011300831,-15.49224721
0.02925,1.007942259,-15.47543424
0.0295,1.011300831,-15.46534646
0.02975,1.011300831,-15.45189609
0.03,1.011300831,-15.48215943
0.03025,1.007942259,-15.46870906
0.0305,0.994507969,-14.83990407
0.03075,1.021376549,-15.50233499
0.031,1.007942259,-15.55949908
0.03125,1.011300831,-15.56286167
0.0315,1.018017977,-15.57631205
0.03175,1.024735122,-15.58639983
0.032,1.028093694,-15.5998502
0.03225,1.028093694,-15.62338836
0.0325,1.031452267,-15.64692651
0.03275,1.031452267,-15.67046467
0.033,1.034810839,-15.68727763
0.03325,1.034810839,-15.69400282
0.0335,1.034810839,-15.69400282
0.03375,1.034810839,-15.69736542
0.034,1.038169412,-15.7074532
0.03425,1.041527984,-15.71417838
0.0345,1.044886557,-15.71754098
0.03475,1.041527984,-15.68391504
0.035,1.038169412,-15.62338836
0.03525,1.038169412,-15.60657539
0.0355,1.038169412,-15.60993798
0.03575,1.038169412,-15.60993798
0.036,1.038169412,-15.60993798
0.03625,1.041527984,-15.60993798
0.0365,1.041527984,-15.60993798
0.03675,1.038169412,-15.60993798
0.037,1.038169412,-15.60657539
0.03725,1.024735122,-14.39267913
0.0375,1.041527984,-14.48010656
0.03775,1.041527984,-14.64151105
0.038,1.044886557,-15.08537339
0.03825,1.038169412,-15.14590008
0.0385,1.038169412,-15.18288861
0.03875,1.034810839,-15.14590008
0.039,1.034810839,-15.11899933
0.03925,1.038169412,-15.15262526
0.0395,1.038169412,-15.14590008
0.03975,1.031452267,-15.10218636
0.04,1.031452267,-15.07528561
0.04025,1.031452267,-14.9777704
0.0405,1.028093694,-14.91388112
0.04075,1.028093694,-14.9273315
0.041,1.028093694,-14.89034297
0.04125,1.031452267,-14.91388112
0.0415,1.028093694,-14.81300332
0.04175,1.028093694,-14.68186217
0.042,1.028093694,-14.6650492
0.04225,1.024735122,-14.62133549
0.0425,1.021376549,-14.63142327
0.04275,1.021376549,-14.60788511
0.043,1.018017977,-14.57089659
0.04325,1.014659404,-14.53054546
0.0435,1.011300831,-14.50364472
0.04375,1.011300831,-14.50364472
0.044,1.011300831,-14.55072102
0.04425,1.011300831,-14.50700731
0.0445,1.011300831,-14.50028212
0.04475,1.011300831,-14.49691953
0.045,1.011300831,-14.47674397
0.04525,1.007942259,-14.44648063
0.0455,1.011300831,-14.44648063
0.04575,1.011300831,-14.42294247
0.046,1.011300831,-14.41285469
0.04625,1.011300831,-14.41285469
0.0465,1.011300831,-14.39267913
0.04675,1.011300831,-14.37586616
0.047,1.007942259,-14.35232801
0.04725,1.004583686,-14.33887763
0.0475,1.007942259,-14.31870207
0.04775,1.007942259,-14.29516392
0.048,1.011300831,-14.29180132
0.04825,1.021376549,-14.29180132
0.0485,1.024735122,-14.29516392
0.04875,1.028093694,-14.3018891
0.049,1.028093694,-14.31533948
0.04925,1.031452267,-14.32878985
0.0495,1.031452267,-14.33551504
0.04975,1.034810839,-14.33887763
0.05,1.034810839,-14.33215245
0.05025,1.034810839,-14.31870207
0.0505,1.034810839,-14.30861429
0.05075,1.041527984,-14.31197688
0.051,1.041527984,-14.3018891
0.05125,1.044886557,-14.28507614
0.0515,1.038169412,-14.22118686
0.05175,1.038169412,-14.15393499
0.052,1.038169412,-14.14048461
0.05225,1.038169412,-14.12703424
0.0525,1.038169412,-14.11694646
0.05275,1.038169412,-14.10349609
0.053,1.038169412,-14.09004571
0.05325,1.038169412,-14.07659534
0.0535,1.038169412,-14.05978237
0.05375,1.038169412,-14.046332
0.054,1.038169412,-14.03624422
0.05425,1.038169412,-14.02279384
0.0545,1.038169412,-14.00934347
0.05475,1.038169412,-13.9925305
0.055,1.038169412,-13.97235494
0.05525,1.034810839,-13.95890456
0.0555,1.034810839,-13.94881678
0.05575,1.034810839,-13.92864122
0.056,1.038169412,-13.92191604
0.05625,1.038169412,-13.90510307
0.0565,1.028093694,-13.88156491
0.05675,1.028093694,-13.87147713
0.057,1.028093694,-13.87147713
0.05725,1.028093694,-13.87483973
0.0575,1.028093694,-13.88156491
0.05775,1.028093694,-13.8882901
0.058,1.028093694,-13.88492751
0.05825,1.028093694,-13.87147713
0.0585,1.028093694,-13.85802676
0.05875,1.028093694,-13.84793898
0.059,1.024735122,-13.83112601
0.05925,1.021376549,-13.82440082
0.0595,1.021376549,-13.80422526
0.05975,1.018017977,-13.75378636
0.06,1.011300831,-13.6798093
0.06025,1.007942259,-13.65290855
0.0605,1.011300831,-13.64282077
0.06075,1.007942259,-13.62600781
0.061,1.011300831,-13.60919484
0.06125,1.007942259,-13.59574446
0.0615,1.007942259,-13.58229409
